Year; Month; DayMonth; DayWeek; Hour; Minute; Second; Effekt
2017;9;15;5;15;36;34;826
2017;9;15;5;15;36;36;824
2017;9;15;5;15;36;38;812
2017;9;15;5;15;36;42;812
2017;9;15;5;15;36;44;813
2017;9;15;5;15;36;46;809
2017;9;15;5;15;36;48;808
2017;9;15;5;15;36;52;808
2017;9;15;5;15;36;54;816
2017;9;15;5;15;36;56;813
2017;9;15;5;15;36;58;811
2017;9;15;5;15;37;2;814
2017;9;15;5;15;37;4;812
2017;9;15;5;15;37;6;812
2017;9;15;5;15;37;8;815
2017;9;15;5;15;37;12;811
2017;9;15;5;15;37;14;814
2017;9;15;5;15;37;16;810
2017;9;15;5;15;37;18;811
2017;9;15;5;15;37;22;813
2017;9;15;5;15;37;24;809
2017;9;15;5;15;37;26;811
2017;9;15;5;15;37;28;819
2017;9;15;5;15;37;32;814
2017;9;15;5;15;37;34;812
2017;9;15;5;15;37;36;812
2017;9;15;5;15;37;38;813
2017;9;15;5;15;37;42;811
2017;9;15;5;15;37;44;814
2017;9;15;5;15;37;46;812
2017;9;15;5;15;37;48;814
2017;9;15;5;15;37;52;813
2017;9;15;5;15;37;54;813
2017;9;15;5;15;37;56;815
2017;9;15;5;15;37;58;811
2017;9;15;5;15;38;2;812
2017;9;15;5;15;38;4;814
2017;9;15;5;15;38;6;813
2017;9;15;5;15;38;8;817
2017;9;15;5;15;38;12;812
2017;9;15;5;15;38;14;815
2017;9;15;5;15;38;16;812
2017;9;15;5;15;38;18;815
2017;9;15;5;15;38;22;815
2017;9;15;5;15;38;24;813
2017;9;15;5;15;38;26;815
2017;9;15;5;15;38;28;812
2017;9;15;5;15;38;32;816
2017;9;15;5;15;38;34;810
2017;9;15;5;15;38;36;811
2017;9;15;5;15;38;38;828
2017;9;15;5;15;38;42;813
2017;9;15;5;15;38;44;815
2017;9;15;5;15;38;46;812
2017;9;15;5;15;38;48;814
2017;9;15;5;15;38;52;813
2017;9;15;5;15;38;54;815
2017;9;15;5;15;38;56;816
2017;9;15;5;15;38;58;815
2017;9;15;5;15;39;2;820
2017;9;15;5;15;39;4;815
2017;9;15;5;15;39;6;814
2017;9;15;5;15;39;8;817
2017;9;15;5;15;39;12;822
2017;9;15;5;15;39;14;828
2017;9;15;5;15;39;16;822
2017;9;15;5;15;39;18;821
2017;9;15;5;15;39;22;821
2017;9;15;5;15;39;24;821
2017;9;15;5;15;39;26;822
2017;9;15;5;15;39;28;819
2017;9;15;5;15;39;32;821
2017;9;15;5;15;39;34;819
2017;9;15;5;15;39;36;821
2017;9;15;5;15;39;38;823
2017;9;15;5;15;39;42;819
2017;9;15;5;15;39;44;820
2017;9;15;5;15;39;46;817
2017;9;15;5;15;39;48;890
2017;9;15;5;15;39;52;873
2017;9;15;5;15;39;54;872
2017;9;15;5;15;39;56;874
2017;9;15;5;15;39;58;873
2017;9;15;5;15;40;2;875
2017;9;15;5;15;40;4;873
2017;9;15;5;15;40;6;877
2017;9;15;5;15;40;8;888
2017;9;15;5;15;40;12;872
2017;9;15;5;15;40;14;874
2017;9;15;5;15;40;16;871
2017;9;15;5;15;40;18;868
2017;9;15;5;15;40;22;879
2017;9;15;5;15;40;24;871
2017;9;15;5;15;40;26;875
2017;9;15;5;15;40;28;873
2017;9;15;5;15;40;32;881
2017;9;15;5;15;40;34;882
2017;9;15;5;15;40;36;886
2017;9;15;5;15;40;38;890
2017;9;15;5;15;40;42;899
2017;9;15;5;15;40;44;904
2017;9;15;5;15;40;46;906
2017;9;15;5;15;40;48;906
2017;9;15;5;15;40;52;744
2017;9;15;5;15;40;54;668
2017;9;15;5;15;40;56;666
2017;9;15;5;15;40;58;669
2017;9;15;5;15;41;2;671
2017;9;15;5;15;41;4;668
2017;9;15;5;15;41;6;670
2017;9;15;5;15;41;8;673
2017;9;15;5;15;41;12;671
2017;9;15;5;15;41;14;672
2017;9;15;5;15;41;16;671
2017;9;15;5;15;41;18;670
2017;9;15;5;15;41;22;669
2017;9;15;5;15;41;24;670
2017;9;15;5;15;41;26;671
2017;9;15;5;15;41;28;665
2017;9;15;5;15;41;32;682
2017;9;15;5;15;41;34;669
2017;9;15;5;15;41;36;669
2017;9;15;5;15;41;38;673
2017;9;15;5;15;41;42;670
2017;9;15;5;15;41;44;672
2017;9;15;5;15;41;46;669
2017;9;15;5;15;41;48;670
2017;9;15;5;15;41;52;671
2017;9;15;5;15;41;54;671
2017;9;15;5;15;41;56;670
2017;9;15;5;15;41;58;670
2017;9;15;5;15;42;2;669
2017;9;15;5;15;42;4;670
2017;9;15;5;15;42;6;695
2017;9;15;5;15;42;8;669
2017;9;15;5;15;42;12;664
2017;9;15;5;15;42;14;668
2017;9;15;5;15;42;16;665
2017;9;15;5;15;42;18;666
2017;9;15;5;15;42;22;663
2017;9;15;5;15;42;24;665
2017;9;15;5;15;42;26;668
2017;9;15;5;15;42;28;665
2017;9;15;5;15;42;32;668
2017;9;15;5;15;42;34;665
2017;9;15;5;15;42;36;665
2017;9;15;5;15;42;38;665
2017;9;15;5;15;42;42;670
2017;9;15;5;15;42;44;668
2017;9;15;5;15;42;46;663
2017;9;15;5;15;42;48;667
2017;9;15;5;15;42;52;664
2017;9;15;5;15;42;54;665
2017;9;15;5;15;42;56;666
2017;9;15;5;15;42;58;662
2017;9;15;5;15;43;2;667
2017;9;15;5;15;43;4;665
2017;9;15;5;15;43;6;667
2017;9;15;5;15;43;8;671
2017;9;15;5;15;43;12;662
2017;9;15;5;15;43;14;664
2017;9;15;5;15;43;16;673
2017;9;15;5;15;43;18;665
2017;9;15;5;15;43;22;663
2017;9;15;5;15;43;24;663
2017;9;15;5;15;43;26;666
2017;9;15;5;15;43;28;661
2017;9;15;5;15;43;32;666
2017;9;15;5;15;43;34;664
2017;9;15;5;15;43;36;665
2017;9;15;5;15;43;38;667
2017;9;15;5;15;43;42;666
2017;9;15;5;15;43;44;667
2017;9;15;5;15;43;46;662
2017;9;15;5;15;43;48;661
2017;9;15;5;15;43;52;665
2017;9;15;5;15;43;54;664
2017;9;15;5;15;43;56;666
2017;9;15;5;15;43;58;664
2017;9;15;5;15;44;2;669
2017;9;15;5;15;44;4;665
2017;9;15;5;15;44;6;665
2017;9;15;5;15;44;8;667
2017;9;15;5;15;44;12;665
2017;9;15;5;15;44;14;667
2017;9;15;5;15;44;16;665
2017;9;15;5;15;44;18;665
2017;9;15;5;15;44;22;661
2017;9;15;5;15;44;24;662
2017;9;15;5;15;44;26;677
2017;9;15;5;15;44;28;664
2017;9;15;5;15;44;32;609
2017;9;15;5;15;44;34;606
2017;9;15;5;15;44;36;606
2017;9;15;5;15;44;38;609
2017;9;15;5;15;44;42;609
2017;9;15;5;15;44;44;612
2017;9;15;5;15;44;46;607
2017;9;15;5;15;44;48;606
2017;9;15;5;15;44;52;607
2017;9;15;5;15;44;54;608
2017;9;15;5;15;44;56;607
2017;9;15;5;15;44;58;604
2017;9;15;5;15;45;2;611
2017;9;15;5;15;45;4;608
2017;9;15;5;15;45;6;609
2017;9;15;5;15;45;8;611
2017;9;15;5;15;45;12;606
2017;9;15;5;15;45;14;609
2017;9;15;5;15;45;16;605
2017;9;15;5;15;45;18;607
2017;9;15;5;15;45;22;606
2017;9;15;5;15;45;24;606
2017;9;15;5;15;45;26;608
2017;9;15;5;15;45;28;605
2017;9;15;5;15;45;32;610
2017;9;15;5;15;45;34;604
2017;9;15;5;15;45;36;609
2017;9;15;5;15;45;38;609
2017;9;15;5;15;45;42;606
2017;9;15;5;15;45;44;609
2017;9;15;5;15;45;46;605
2017;9;15;5;15;45;48;608
2017;9;15;5;15;45;52;607
2017;9;15;5;15;45;54;607
2017;9;15;5;15;45;56;610
2017;9;15;5;15;45;58;606
2017;9;15;5;15;46;2;611
2017;9;15;5;15;46;4;606
2017;9;15;5;15;46;6;604
2017;9;15;5;15;46;8;608
2017;9;15;5;15;46;12;609
2017;9;15;5;15;46;14;610
2017;9;15;5;15;46;16;607
2017;9;15;5;15;46;18;608
2017;9;15;5;15;46;22;606
2017;9;15;5;15;46;24;607
2017;9;15;5;15;46;26;610
2017;9;15;5;15;46;28;605
2017;9;15;5;15;46;32;608
2017;9;15;5;15;46;34;605
2017;9;15;5;15;46;36;606
2017;9;15;5;15;46;38;609
2017;9;15;5;15;46;42;605
2017;9;15;5;15;46;44;606
2017;9;15;5;15;46;46;608
2017;9;15;5;15;46;48;606
2017;9;15;5;15;46;52;607
2017;9;15;5;15;46;54;608
2017;9;15;5;15;46;56;610
2017;9;15;5;15;46;58;606
2017;9;15;5;15;47;2;609
2017;9;15;5;15;47;4;606
2017;9;15;5;15;47;6;607
2017;9;15;5;15;47;8;610
2017;9;15;5;15;47;12;607
2017;9;15;5;15;47;14;608
2017;9;15;5;15;47;16;605
2017;9;15;5;15;47;18;605
2017;9;15;5;15;47;22;608
2017;9;15;5;15;47;24;608
2017;9;15;5;15;47;26;609
2017;9;15;5;15;47;28;606
2017;9;15;5;15;47;32;624
2017;9;15;5;15;47;34;621
2017;9;15;5;15;47;36;611
2017;9;15;5;15;47;38;610
2017;9;15;5;15;47;42;609
2017;9;15;5;15;47;44;610
2017;9;15;5;15;47;46;612
2017;9;15;5;15;47;48;612
2017;9;15;5;15;47;52;608
2017;9;15;5;15;47;54;610
2017;9;15;5;15;47;56;615
2017;9;15;5;15;47;58;610
2017;9;15;5;15;48;2;615
2017;9;15;5;15;48;4;609
2017;9;15;5;15;48;6;611
2017;9;15;5;15;48;8;614
2017;9;15;5;15;48;12;611
2017;9;15;5;15;48;14;612
2017;9;15;5;15;48;16;610
2017;9;15;5;15;48;18;610
2017;9;15;5;15;48;22;611
2017;9;15;5;15;48;24;611
2017;9;15;5;15;48;26;611
2017;9;15;5;15;48;28;609
2017;9;15;5;15;48;32;615
2017;9;15;5;15;48;34;611
2017;9;15;5;15;48;36;612
2017;9;15;5;15;48;38;612
2017;9;15;5;15;48;42;611
2017;9;15;5;15;48;44;615
2017;9;15;5;15;48;46;612
2017;9;15;5;15;48;48;612
2017;9;15;5;15;48;52;611
2017;9;15;5;15;48;54;612
2017;9;15;5;15;48;56;614
2017;9;15;5;15;48;58;612
2017;9;15;5;15;49;2;611
2017;9;15;5;15;49;4;620
2017;9;15;5;15;49;6;612
2017;9;15;5;15;49;8;615
2017;9;15;5;15;49;12;611
2017;9;15;5;15;49;14;613
2017;9;15;5;15;49;16;610
2017;9;15;5;15;49;18;615
2017;9;15;5;15;49;22;611
2017;9;15;5;15;49;24;609
2017;9;15;5;15;49;26;613
2017;9;15;5;15;49;28;609
2017;9;15;5;15;49;32;611
2017;9;15;5;15;49;34;610
2017;9;15;5;15;49;36;608
2017;9;15;5;15;49;38;610
2017;9;15;5;15;49;42;609
2017;9;15;5;15;49;44;611
2017;9;15;5;15;49;46;609
2017;9;15;5;15;49;48;610
2017;9;15;5;15;49;52;609
2017;9;15;5;15;49;54;611
2017;9;15;5;15;49;56;613
2017;9;15;5;15;49;58;610
2017;9;15;5;15;50;2;617
2017;9;15;5;15;50;4;608
2017;9;15;5;15;50;6;611
2017;9;15;5;15;50;8;614
2017;9;15;5;15;50;12;609
2017;9;15;5;15;50;14;623
2017;9;15;5;15;50;16;611
2017;9;15;5;15;50;18;611
2017;9;15;5;15;50;22;609
2017;9;15;5;15;50;24;611
2017;9;15;5;15;50;26;613
2017;9;15;5;15;50;28;611
2017;9;15;5;15;50;32;615
2017;9;15;5;15;50;34;612
2017;9;15;5;15;50;36;614
2017;9;15;5;15;50;38;615
2017;9;15;5;15;50;42;612
2017;9;15;5;15;50;44;612
2017;9;15;5;15;50;46;610
2017;9;15;5;15;50;48;609
2017;9;15;5;15;50;52;610
2017;9;15;5;15;50;54;611
2017;9;15;5;15;50;56;613
2017;9;15;5;15;50;58;611
2017;9;15;5;15;51;2;613
2017;9;15;5;15;51;4;610
2017;9;15;5;15;51;6;610
2017;9;15;5;15;51;8;614
2017;9;15;5;15;51;12;618
2017;9;15;5;15;51;14;619
2017;9;15;5;15;51;16;617
2017;9;15;5;15;51;18;618
2017;9;15;5;15;51;22;613
2017;9;15;5;15;51;24;619
2017;9;15;5;15;51;26;618
2017;9;15;5;15;51;28;615
2017;9;15;5;15;51;32;617
2017;9;15;5;15;51;34;615
2017;9;15;5;15;51;36;615
2017;9;15;5;15;51;38;617
2017;9;15;5;15;51;42;614
2017;9;15;5;15;51;44;622
2017;9;15;5;15;51;46;614
2017;9;15;5;15;51;48;678
2017;9;15;5;15;51;52;673
2017;9;15;5;15;51;54;669
2017;9;15;5;15;51;56;672
2017;9;15;5;15;51;58;683
2017;9;15;5;15;52;2;679
2017;9;15;5;15;52;4;673
2017;9;15;5;15;52;6;674
2017;9;15;5;15;52;8;677
2017;9;15;5;15;52;12;672
2017;9;15;5;15;52;14;674
2017;9;15;5;15;52;16;670
2017;9;15;5;15;52;18;671
2017;9;15;5;15;52;22;670
2017;9;15;5;15;52;24;670
2017;9;15;5;15;52;26;672
2017;9;15;5;15;52;28;669
2017;9;15;5;15;52;32;670
2017;9;15;5;15;52;34;672
2017;9;15;5;15;52;36;670
2017;9;15;5;15;52;38;672
2017;9;15;5;15;52;42;671
2017;9;15;5;15;52;44;671
2017;9;15;5;15;52;46;670
2017;9;15;5;15;52;48;671
2017;9;15;5;15;52;52;670
2017;9;15;5;15;52;54;670
2017;9;15;5;15;52;56;673
2017;9;15;5;15;52;58;669
2017;9;15;5;15;53;2;684
2017;9;15;5;15;53;4;705
2017;9;15;5;15;53;6;667
2017;9;15;5;15;53;8;681
2017;9;15;5;15;53;12;670
2017;9;15;5;15;53;14;672
2017;9;15;5;15;53;16;671
2017;9;15;5;15;53;18;671
2017;9;15;5;15;53;22;671
2017;9;15;5;15;53;24;673
2017;9;15;5;15;53;26;674
2017;9;15;5;15;53;28;670
2017;9;15;5;15;53;32;674
2017;9;15;5;15;53;34;671
2017;9;15;5;15;53;36;671
2017;9;15;5;15;53;38;672
2017;9;15;5;15;53;42;670
2017;9;15;5;15;53;44;674
2017;9;15;5;15;53;46;672
2017;9;15;5;15;53;48;670
2017;9;15;5;15;53;52;669
2017;9;15;5;15;53;54;671
2017;9;15;5;15;53;56;673
2017;9;15;5;15;53;58;670
2017;9;15;5;15;54;2;675
2017;9;15;5;15;54;4;670
2017;9;15;5;15;54;6;670
2017;9;15;5;15;54;8;673
2017;9;15;5;15;54;12;670
2017;9;15;5;15;54;14;670
2017;9;15;5;15;54;16;667
2017;9;15;5;15;54;18;671
2017;9;15;5;15;54;22;668
2017;9;15;5;15;54;24;669
2017;9;15;5;15;54;26;672
2017;9;15;5;15;54;28;667
2017;9;15;5;15;54;32;670
2017;9;15;5;15;54;34;668
2017;9;15;5;15;54;36;670
2017;9;15;5;15;54;38;672
2017;9;15;5;15;54;42;670
2017;9;15;5;15;54;44;672
2017;9;15;5;15;54;46;669
2017;9;15;5;15;54;48;668
2017;9;15;5;15;54;52;668
2017;9;15;5;15;54;54;670
2017;9;15;5;15;54;56;672
2017;9;15;5;15;54;58;668
2017;9;15;5;15;55;2;671
2017;9;15;5;15;55;4;669
2017;9;15;5;15;55;6;671
2017;9;15;5;15;55;8;674
2017;9;15;5;15;55;12;669
2017;9;15;5;15;55;14;673
2017;9;15;5;15;55;16;669
2017;9;15;5;15;55;18;669
2017;9;15;5;15;55;22;668
2017;9;15;5;15;55;24;665
2017;9;15;5;15;55;26;668
2017;9;15;5;15;55;28;668
2017;9;15;5;15;55;32;672
2017;9;15;5;15;55;34;667
2017;9;15;5;15;55;36;667
2017;9;15;5;15;55;38;669
2017;9;15;5;15;55;42;672
2017;9;15;5;15;55;44;672
2017;9;15;5;15;55;46;670
2017;9;15;5;15;55;48;669
2017;9;15;5;15;55;52;669
2017;9;15;5;15;55;54;672
2017;9;15;5;15;55;56;671
2017;9;15;5;15;55;58;667
2017;9;15;5;15;56;2;681
2017;9;15;5;15;56;4;669
2017;9;15;5;15;56;6;671
2017;9;15;5;15;56;8;674
2017;9;15;5;15;56;12;670
2017;9;15;5;15;56;14;671
2017;9;15;5;15;56;16;669
2017;9;15;5;15;56;18;669
2017;9;15;5;15;56;22;668
2017;9;15;5;15;56;24;670
2017;9;15;5;15;56;26;672
2017;9;15;5;15;56;28;668
2017;9;15;5;15;56;32;611
2017;9;15;5;15;56;34;608
2017;9;15;5;15;56;36;609
2017;9;15;5;15;56;38;613
2017;9;15;5;15;56;42;610
2017;9;15;5;15;56;44;612
2017;9;15;5;15;56;46;610
2017;9;15;5;15;56;48;611
2017;9;15;5;15;56;52;611
2017;9;15;5;15;56;54;610
2017;9;15;5;15;56;56;613
2017;9;15;5;15;56;58;610
2017;9;15;5;15;57;2;618
2017;9;15;5;15;57;4;611
2017;9;15;5;15;57;6;612
2017;9;15;5;15;57;8;613
2017;9;15;5;15;57;12;614
2017;9;15;5;15;57;14;614
2017;9;15;5;15;57;16;612
2017;9;15;5;15;57;18;613
2017;9;15;5;15;57;22;611
2017;9;15;5;15;57;24;610
2017;9;15;5;15;57;26;613
2017;9;15;5;15;57;28;611
2017;9;15;5;15;57;32;616
2017;9;15;5;15;57;34;614
2017;9;15;5;15;57;36;613
2017;9;15;5;15;57;38;613
2017;9;15;5;15;57;42;610
2017;9;15;5;15;57;44;612
2017;9;15;5;15;57;46;610
2017;9;15;5;15;57;48;614
2017;9;15;5;15;57;52;613
2017;9;15;5;15;57;54;611
2017;9;15;5;15;57;56;613
2017;9;15;5;15;57;58;611
2017;9;15;5;15;58;2;615
2017;9;15;5;15;58;4;611
2017;9;15;5;15;58;6;612
2017;9;15;5;15;58;8;615
2017;9;15;5;15;58;12;611
2017;9;15;5;15;58;14;613
2017;9;15;5;15;58;16;610
2017;9;15;5;15;58;18;609
2017;9;15;5;15;58;22;613
2017;9;15;5;15;58;24;827
2017;9;15;5;15;58;26;664
2017;9;15;5;15;58;28;660
2017;9;15;5;15;58;32;686
2017;9;15;5;15;58;34;663
2017;9;15;5;15;58;36;662
2017;9;15;5;15;58;38;665
2017;9;15;5;15;58;42;662
2017;9;15;5;15;58;44;663
2017;9;15;5;15;58;46;660
2017;9;15;5;15;58;48;660
2017;9;15;5;15;58;52;657
2017;9;15;5;15;58;54;655
2017;9;15;5;15;58;56;665
2017;9;15;5;15;58;58;657
2017;9;15;5;15;59;2;662
2017;9;15;5;15;59;4;658
2017;9;15;5;15;59;6;658
2017;9;15;5;15;59;8;663
2017;9;15;5;15;59;12;659
2017;9;15;5;15;59;14;662
2017;9;15;5;15;59;16;660
2017;9;15;5;15;59;18;656
2017;9;15;5;15;59;22;658
2017;9;15;5;15;59;24;659
2017;9;15;5;15;59;26;660
2017;9;15;5;15;59;28;656
2017;9;15;5;15;59;32;662
2017;9;15;5;15;59;34;658
2017;9;15;5;15;59;36;664
2017;9;15;5;15;59;38;662
2017;9;15;5;15;59;42;659
2017;9;15;5;15;59;44;662
2017;9;15;5;15;59;46;658
2017;9;15;5;15;59;48;659
2017;9;15;5;15;59;52;658
2017;9;15;5;15;59;54;661
2017;9;15;5;15;59;56;662
2017;9;15;5;15;59;58;658
2017;9;15;5;16;0;2;663
2017;9;15;5;16;0;4;659
2017;9;15;5;16;0;6;679
2017;9;15;5;16;0;8;667
2017;9;15;5;16;0;12;663
2017;9;15;5;16;0;14;666
2017;9;15;5;16;0;16;662
2017;9;15;5;16;0;18;662
2017;9;15;5;16;0;22;662
2017;9;15;5;16;0;24;662
2017;9;15;5;16;0;26;666
2017;9;15;5;16;0;28;662
2017;9;15;5;16;0;32;664
2017;9;15;5;16;0;34;662
2017;9;15;5;16;0;36;660
2017;9;15;5;16;0;38;661
2017;9;15;5;16;0;42;664
2017;9;15;5;16;0;44;665
2017;9;15;5;16;0;46;662
2017;9;15;5;16;0;48;663
2017;9;15;5;16;0;52;662
2017;9;15;5;16;0;54;662
2017;9;15;5;16;0;56;665
2017;9;15;5;16;0;58;664
2017;9;15;5;16;1;2;667
2017;9;15;5;16;1;4;666
2017;9;15;5;16;1;6;664
2017;9;15;5;16;1;8;668
2017;9;15;5;16;1;12;664
2017;9;15;5;16;1;14;663
2017;9;15;5;16;1;16;665
2017;9;15;5;16;1;18;664
2017;9;15;5;16;1;22;662
2017;9;15;5;16;1;24;662
2017;9;15;5;16;1;26;666
2017;9;15;5;16;1;28;663
2017;9;15;5;16;1;32;666
2017;9;15;5;16;1;34;664
2017;9;15;5;16;1;36;664
2017;9;15;5;16;1;38;668
2017;9;15;5;16;1;42;666
2017;9;15;5;16;1;44;668
2017;9;15;5;16;1;46;663
2017;9;15;5;16;1;48;663
2017;9;15;5;16;1;52;674
2017;9;15;5;16;1;54;666
2017;9;15;5;16;1;56;667
2017;9;15;5;16;1;58;665
2017;9;15;5;16;2;2;668
2017;9;15;5;16;2;4;665
2017;9;15;5;16;2;6;664
2017;9;15;5;16;2;8;667
2017;9;15;5;16;2;12;663
2017;9;15;5;16;2;14;666
2017;9;15;5;16;2;16;664
2017;9;15;5;16;2;18;664
2017;9;15;5;16;2;22;662
2017;9;15;5;16;2;24;664
2017;9;15;5;16;2;26;668
2017;9;15;5;16;2;28;665
2017;9;15;5;16;2;32;668
2017;9;15;5;16;2;34;665
2017;9;15;5;16;2;36;665
2017;9;15;5;16;2;38;667
2017;9;15;5;16;2;42;664
2017;9;15;5;16;2;44;667
2017;9;15;5;16;2;46;664
2017;9;15;5;16;2;48;665
2017;9;15;5;16;2;52;665
2017;9;15;5;16;2;54;666
2017;9;15;5;16;2;56;665
2017;9;15;5;16;2;58;663
2017;9;15;5;16;3;2;668
2017;9;15;5;16;3;4;664
2017;9;15;5;16;3;6;665
2017;9;15;5;16;3;8;668
2017;9;15;5;16;3;12;675
2017;9;15;5;16;3;14;674
2017;9;15;5;16;3;16;670
2017;9;15;5;16;3;18;670
2017;9;15;5;16;3;22;670
2017;9;15;5;16;3;24;670
2017;9;15;5;16;3;26;672
2017;9;15;5;16;3;28;670
2017;9;15;5;16;3;32;670
2017;9;15;5;16;3;34;666
2017;9;15;5;16;3;36;678
2017;9;15;5;16;3;38;671
2017;9;15;5;16;3;42;669
2017;9;15;5;16;3;44;668
2017;9;15;5;16;3;46;666
2017;9;15;5;16;3;48;715
2017;9;15;5;16;3;52;725
2017;9;15;5;16;3;54;724
2017;9;15;5;16;3;56;726
2017;9;15;5;16;3;58;724
2017;9;15;5;16;4;2;742
2017;9;15;5;16;4;4;723
2017;9;15;5;16;4;6;723
2017;9;15;5;16;4;8;725
2017;9;15;5;16;4;12;724
2017;9;15;5;16;4;14;726
2017;9;15;5;16;4;16;723
2017;9;15;5;16;4;18;725
2017;9;15;5;16;4;22;721
2017;9;15;5;16;4;24;723
2017;9;15;5;16;4;26;726
2017;9;15;5;16;4;28;723
2017;9;15;5;16;4;32;726
2017;9;15;5;16;4;34;724
2017;9;15;5;16;4;36;725
2017;9;15;5;16;4;38;726
2017;9;15;5;16;4;42;720
2017;9;15;5;16;4;44;731
2017;9;15;5;16;4;46;723
2017;9;15;5;16;4;48;723
2017;9;15;5;16;4;52;722
2017;9;15;5;16;4;54;728
2017;9;15;5;16;4;56;726
2017;9;15;5;16;4;58;723
2017;9;15;5;16;5;2;727
2017;9;15;5;16;5;4;723
2017;9;15;5;16;5;6;724
2017;9;15;5;16;5;8;727
2017;9;15;5;16;5;12;727
2017;9;15;5;16;5;14;724
2017;9;15;5;16;5;16;722
2017;9;15;5;16;5;18;722
2017;9;15;5;16;5;22;723
2017;9;15;5;16;5;24;725
2017;9;15;5;16;5;26;726
2017;9;15;5;16;5;28;722
2017;9;15;5;16;5;32;724
2017;9;15;5;16;5;34;722
2017;9;15;5;16;5;36;723
2017;9;15;5;16;5;38;726
2017;9;15;5;16;5;42;722
2017;9;15;5;16;5;44;724
2017;9;15;5;16;5;46;724
2017;9;15;5;16;5;48;722
2017;9;15;5;16;5;52;719
2017;9;15;5;16;5;54;737
2017;9;15;5;16;5;56;727
2017;9;15;5;16;5;58;723
2017;9;15;5;16;6;2;728
2017;9;15;5;16;6;4;724
2017;9;15;5;16;6;6;726
2017;9;15;5;16;6;8;727
2017;9;15;5;16;6;12;723
2017;9;15;5;16;6;14;729
2017;9;15;5;16;6;16;723
2017;9;15;5;16;6;18;724
2017;9;15;5;16;6;22;722
2017;9;15;5;16;6;24;719
2017;9;15;5;16;6;26;721
2017;9;15;5;16;6;28;720
2017;9;15;5;16;6;32;724
2017;9;15;5;16;6;34;721
2017;9;15;5;16;6;36;722
2017;9;15;5;16;6;38;724
2017;9;15;5;16;6;42;722
2017;9;15;5;16;6;44;727
2017;9;15;5;16;6;46;723
2017;9;15;5;16;6;48;723
2017;9;15;5;16;6;52;724
2017;9;15;5;16;6;54;722
2017;9;15;5;16;6;56;725
2017;9;15;5;16;6;58;722
2017;9;15;5;16;7;2;722
2017;9;15;5;16;7;4;727
2017;9;15;5;16;7;6;724
2017;9;15;5;16;7;8;727
2017;9;15;5;16;7;12;724
2017;9;15;5;16;7;14;731
2017;9;15;5;16;7;16;723
2017;9;15;5;16;7;18;722
2017;9;15;5;16;7;22;722
2017;9;15;5;16;7;24;723
2017;9;15;5;16;7;26;724
2017;9;15;5;16;7;28;722
2017;9;15;5;16;7;32;724
2017;9;15;5;16;7;34;718
2017;9;15;5;16;7;36;718
2017;9;15;5;16;7;38;731
2017;9;15;5;16;7;42;722
2017;9;15;5;16;7;44;725
2017;9;15;5;16;7;46;722
2017;9;15;5;16;7;48;722
2017;9;15;5;16;7;52;722
2017;9;15;5;16;7;54;722
2017;9;15;5;16;7;56;724
2017;9;15;5;16;7;58;721
2017;9;15;5;16;8;2;724
2017;9;15;5;16;8;4;722
2017;9;15;5;16;8;6;723
2017;9;15;5;16;8;8;724
2017;9;15;5;16;8;12;719
2017;9;15;5;16;8;14;726
2017;9;15;5;16;8;16;722
2017;9;15;5;16;8;18;723
2017;9;15;5;16;8;22;722
2017;9;15;5;16;8;24;722
2017;9;15;5;16;8;26;724
2017;9;15;5;16;8;28;723
2017;9;15;5;16;8;32;667
2017;9;15;5;16;8;34;665
2017;9;15;5;16;8;36;665
2017;9;15;5;16;8;38;666
2017;9;15;5;16;8;42;667
2017;9;15;5;16;8;44;664
2017;9;15;5;16;8;46;662
2017;9;15;5;16;8;48;678
2017;9;15;5;16;8;52;662
2017;9;15;5;16;8;54;663
2017;9;15;5;16;8;56;666
2017;9;15;5;16;8;58;664
2017;9;15;5;16;9;2;667
2017;9;15;5;16;9;4;664
2017;9;15;5;16;9;6;663
2017;9;15;5;16;9;8;666
2017;9;15;5;16;9;12;663
2017;9;15;5;16;9;14;666
2017;9;15;5;16;9;16;663
2017;9;15;5;16;9;18;661
2017;9;15;5;16;9;22;659
2017;9;15;5;16;9;24;665
2017;9;15;5;16;9;26;665
2017;9;15;5;16;9;28;663
2017;9;15;5;16;9;32;673
2017;9;15;5;16;9;34;667
2017;9;15;5;16;9;36;667
2017;9;15;5;16;9;38;666
2017;9;15;5;16;9;42;664
2017;9;15;5;16;9;44;667
2017;9;15;5;16;9;46;663
2017;9;15;5;16;9;48;672
2017;9;15;5;16;9;52;663
2017;9;15;5;16;9;54;663
2017;9;15;5;16;9;56;666
2017;9;15;5;16;9;58;667
2017;9;15;5;16;10;2;666
2017;9;15;5;16;10;4;663
2017;9;15;5;16;10;6;665
2017;9;15;5;16;10;8;668
2017;9;15;5;16;10;12;663
2017;9;15;5;16;10;14;666
2017;9;15;5;16;10;16;663
2017;9;15;5;16;10;18;664
2017;9;15;5;16;10;22;664
2017;9;15;5;16;10;24;663
2017;9;15;5;16;10;26;666
2017;9;15;5;16;10;28;660
2017;9;15;5;16;10;32;672
2017;9;15;5;16;10;34;663
2017;9;15;5;16;10;36;662
2017;9;15;5;16;10;38;665
2017;9;15;5;16;10;42;665
2017;9;15;5;16;10;44;664
